seq,t_ms,control_ms,send_ms,base_speed,n0,n1,n2,n3,n4,n5,n6,n7,position,error,d_error,left_cmd,right_cmd,on_line,is_marker,distance_ticks,left_speed,right_speed,dl,dr,heading_ticks,udp_loop_ms,udp_send_cost_ms,udp_overrun
1598,38286,10,20,1000,0,0,0,902,880,38,20,0,3493,-7,-12,994,1000,1,0,0,0,0,0,0,0,3,1,0
1599,38306,10,20,1000,30,6,24,915,901,82,55,65,3496,-4,-2,998,1000,1,0,0,0,0,0,0,0,3,1,0
1600,38326,10,20,1000,51,27,70,928,918,85,70,35,3497,-3,-14,996,1000,1,0,0,0,0,0,0,0,3,1,0
1601,38346,10,20,1000,67,39,38,956,965,97,50,45,3502,2,2,1000,999,1,0,0,0,0,0,0,0,3,1,0
1602,38367,10,20,1000,42,42,81,951,925,76,60,35,3493,-7,-126,970,1000,1,0,0,0,0,0,0,0,2,1,0
1603,38387,10,20,1000,39,42,81,928,908,70,50,42,3494,-6,94,1000,984,1,0,0,0,0,0,0,0,3,1,0
1604,38417,10,20,1000,0,0,29,827,877,17,20,0,3514,14,13,1000,990,1,0,0,0,0,0,0,0,3,1,0
1605,38437,10,20,1000,15,30,29,845,840,5,60,13,3498,-2,-14,997,1000,1,0,0,0,0,0,0,0,3,1,0
1606,38466,10,20,1000,0,0,67,838,826,0,25,0,3496,-4,-7,997,1000,1,0,0,0,0,0,0,0,3,1,0
1607,38487,10,20,1000,0,0,73,863,860,0,50,0,3499,-1,-8,998,1000,1,0,0,0,0,0,0,0,2,1,0
1608,38507,10,20,1000,15,15,133,897,860,0,25,0,3384,-116,-26,935,1000,1,0,0,0,0,0,0,0,3,1,0
1609,38537,10,20,1000,118,82,350,935,897,73,60,75,3083,-417,-170,748,1000,1,0,0,0,0,0,0,0,3,1,0
1610,38567,10,20,1000,189,110,459,1000,955,162,100,98,3111,-389,36,806,1000,1,0,0,0,0,0,0,0,3,1,0
1611,38587,10,20,1000,167,88,260,1000,965,150,30,81,3198,-302,77,860,1000,1,0,0,0,0,0,0,0,3,1,0
1612,38617,10,20,1000,198,110,176,1000,969,132,60,84,3094,-406,-177,752,1000,1,0,0,0,0,0,0,0,3,1,0
1613,38637,10,20,1000,198,119,187,987,972,250,40,114,3321,-179,170,943,1000,1,0,0,0,0,0,0,0,3,2,0
1614,38657,10,20,1000,91,15,89,848,921,539,70,52,3866,366,402,1000,726,1,0,0,0,0,0,0,0,3,1,0
1615,38687,10,20,1000,18,42,16,285,891,887,30,0,4291,791,108,1000,567,1,0,0,0,0,0,0,0,3,1,0
1616,38707,10,20,1000,57,6,29,334,891,831,25,6,4241,741,-64,1000,629,1,0,0,0,0,0,0,0,3,1,0
1617,38736,10,20,1000,79,51,43,794,867,498,5,42,3862,362,-157,1000,845,1,0,0,0,0,0,0,0,3,1,0
1618,38757,10,20,1000,6,12,43,935,884,126,35,22,3584,84,-97,1000,977,1,0,0,0,0,0,0,0,2,1,0
1619,38777,10,20,1000,106,103,119,971,952,165,55,107,3422,-78,-121,935,1000,1,0,0,0,0,0,0,0,3,1,0
1620,38797,10,20,1000,27,45,138,948,955,94,75,58,3400,-100,-111,925,1000,1,0,0,0,0,0,0,0,3,1,0
1621,38818,10,20,1000,76,51,244,912,931,88,35,22,3329,-171,-100,891,1000,1,0,0,0,0,0,0,0,2,1,0
1622,38847,10,20,1000,45,58,339,917,914,41,50,29,3264,-236,-318,811,1000,1,0,0,0,0,0,0,0,3,1,0
1623,38868,10,20,1000,21,82,459,881,853,61,50,29,3179,-321,-60,821,1000,1,0,0,0,0,0,0,0,2,1,0
1624,38888,10,20,1000,9,24,394,884,792,20,40,0,3192,-308,3,841,1000,1,0,0,0,0,0,0,0,3,1,0
1625,38918,10,20,1000,36,21,274,871,884,8,25,29,3300,-200,28,902,1000,1,0,0,0,0,0,0,0,3,1,0
1626,38938,10,20,1000,39,48,138,884,880,44,0,6,3390,-110,-49,933,1000,1,0,0,0,0,0,0,0,3,1,0
1627,38967,10,20,1000,27,51,95,946,901,82,40,13,3487,-13,75,1000,992,1,0,0,0,0,0,0,0,3,1,0
1628,38988,10,20,1000,64,103,105,958,914,100,60,104,3533,33,35,1000,976,1,0,0,0,0,0,0,0,2,1,0
1629,39008,10,20,1000,57,94,78,958,921,85,70,81,3490,-10,-73,980,1000,1,0,0,0,0,0,0,0,3,1,0
1630,39038,10,20,1000,57,42,89,966,965,135,105,104,3864,364,369,1000,734,1,0,0,0,0,0,0,0,3,1,0
1631,39068,10,20,1000,0,73,0,892,894,79,95,65,3500,0,-92,981,1000,1,0,0,0,0,0,0,0,3,1,0
1632,39098,10,20,1000,0,36,0,804,806,53,95,62,3500,0,-82,983,1000,1,0,0,0,0,0,0,0,3,1,0
1633,39118,10,20,1000,0,15,0,822,840,138,115,98,3762,262,141,1000,835,1,0,0,0,0,0,0,0,3,1,0
1634,39148,10,20,1000,0,0,0,776,840,117,80,3,3619,119,-7,1000,940,1,0,0,0,0,0,0,0,3,1,0
1635,39169,10,20,1000,0,0,0,804,833,73,20,0,3508,8,-21,1000,1000,1,0,0,0,0,0,0,0,2,1,0
1636,39189,10,20,1000,97,0,95,953,914,238,30,68,3660,160,52,1000,906,1,0,0,0,0,0,0,0,3,1,0
1637,39219,10,20,1000,469,339,459,1000,1000,595,251,359,3410,-90,-3,953,1000,1,0,0,0,0,0,0,0,3,1,0
1638,39239,10,20,1000,375,229,358,1000,1000,448,120,232,3330,-170,-15,909,1000,1,0,0,0,0,0,0,0,3,1,0
1639,39268,10,20,1000,176,73,125,958,914,277,65,35,3332,-168,-130,886,1000,1,0,0,0,0,0,0,0,3,2,0
1640,39289,10,20,1000,338,232,334,1000,1000,563,145,189,3395,-105,88,964,1000,1,0,0,0,0,0,0,0,2,1,0
1641,39309,10,20,1000,268,137,269,925,1000,737,95,150,3495,-5,60,1000,990,1,0,0,0,0,0,0,0,3,1,0
1642,39339,10,20,1000,0,0,0,383,857,752,60,0,4185,685,117,1000,620,1,0,0,0,0,0,0,0,3,1,0
1643,39359,10,20,1000,0,0,0,192,836,784,35,0,4326,826,51,1000,560,1,0,0,0,0,0,0,0,3,1,0
1644,39389,10,20,1000,0,0,0,730,819,368,35,0,3811,311,-229,1000,887,1,0,0,0,0,0,0,0,3,1,0
1645,39409,10,20,1000,0,0,0,838,857,20,40,0,3505,5,-94,983,1000,1,0,0,0,0,0,0,0,3,1,0
1646,39439,10,20,1000,0,0,54,856,867,0,5,0,3503,3,4,1000,998,1,0,0,0,0,0,0,0,3,1,0
1647,39459,10,20,1000,6,24,244,884,860,23,10,0,3309,-191,-190,861,1000,1,0,0,0,0,0,0,0,3,1,0
1648,39489,10,20,1000,33,30,576,899,636,26,0,0,3028,-472,-107,733,1000,1,0,0,0,0,0,0,0,3,1,0
1649,39509,10,20,1000,57,9,714,876,632,26,25,0,2963,-537,-27,716,1000,1,0,0,0,0,0,0,0,3,1,0
1650,39529,10,20,1000,0,0,698,910,540,17,20,0,2926,-574,-10,700,1000,1,0,0,0,0,0,0,0,3,1,0
1651,39558,10,20,1000,30,39,391,917,850,79,85,84,3212,-288,144,881,1000,1,0,0,0,0,0,0,0,3,1,0
1652,39579,10,20,1000,0,51,65,866,884,76,85,101,3695,195,366,1000,822,1,0,0,0,0,0,0,0,3,1,0
1653,39600,10,20,1000,0,18,35,884,891,76,70,65,3501,1,-8,999,1000,1,0,0,0,0,0,0,0,2,1,0
1654,39629,10,20,1000,0,0,19,884,928,73,85,52,3512,12,-6,1000,996,1,0,0,0,0,0,0,0,3,1,0
1655,39650,10,20,1000,0,0,0,799,884,129,115,13,3771,271,131,1000,832,1,0,0,0,0,0,0,0,2,1,0
1656,39679,10,20,1000,0,0,0,786,884,389,70,26,3807,307,73,1000,826,1,0,0,0,0,0,0,0,3,1,0
1657,39700,10,20,1000,0,0,0,704,829,495,15,3,3896,396,-2,1000,795,1,0,0,0,0,0,0,0,2,1,0
1658,39720,10,20,1000,0,0,0,634,874,530,55,0,3948,448,-20,1000,772,1,0,0,0,0,0,0,0,3,1,0
1659,39749,10,20,1000,0,12,5,830,863,283,70,19,3723,223,-113,1000,908,1,0,0,0,0,0,0,0,3,1,0
1660,39770,10,20,1000,0,0,5,886,887,53,30,0,3500,0,-125,974,1000,1,0,0,0,0,0,0,0,2,1,0
1661,39790,10,20,1000,0,21,0,879,891,35,45,19,3503,3,0,1000,999,1,0,0,0,0,0,0,0,3,1,0
1662,39810,10,20,1000,198,171,220,1000,1000,294,165,196,3527,27,35,1000,979,1,0,0,0,0,0,0,0,3,1,0
1663,39840,10,20,1000,329,305,415,1000,1000,348,211,316,3402,-98,25,955,1000,1,0,0,0,0,0,0,0,3,1,0
1664,39860,10,20,1000,0,0,125,912,928,35,40,32,3408,-92,-90,934,1000,1,0,0,0,0,0,0,0,3,1,0
1665,39889,10,20,1000,57,67,258,943,938,100,10,84,3393,-107,70,960,1000,1,0,0,0,0,0,0,0,3,1,0
1666,39910,10,20,1000,33,64,309,953,918,115,55,58,3365,-135,79,947,1000,1,0,0,0,0,0,0,0,2,1,0
1667,39930,10,20,1000,36,36,301,938,857,94,75,68,3265,-235,-4,877,1000,1,0,0,0,0,0,0,0,3,1,0
1668,39960,10,20,1000,51,42,152,912,925,64,110,88,3525,25,180,1000,950,1,0,0,0,0,0,0,0,3,1,0
1669,39980,10,20,1000,9,70,38,897,911,79,100,78,3634,134,144,1000,901,1,0,0,0,0,0,0,0,3,1,0
1670,40010,10,20,1000,36,39,57,922,887,88,70,55,3490,-10,-1,995,1000,1,0,0,0,0,0,0,0,3,1,0
1671,40040,10,20,1000,9,18,10,910,894,50,45,78,3495,-5,-10,996,1000,1,0,0,0,0,0,0,0,3,1,0
1672,40070,10,20,1000,100,61,84,938,931,91,100,120,3644,144,152,1000,894,1,0,0,0,0,0,0,0,3,1,0
1673,40099,10,20,1000,112,70,171,948,908,103,105,75,3392,-108,-106,922,1000,1,0,0,0,0,0,0,0,3,1,0
1674,40120,10,20,1000,121,137,201,984,931,115,70,101,3280,-220,-24,881,1000,1,0,0,0,0,0,0,0,2,1,0
1675,40140,10,20,1000,85,36,255,956,897,50,80,45,3304,-196,-14,896,1000,1,0,0,0,0,0,0,0,3,1,0
1676,40170,10,20,1000,36,48,233,907,891,32,40,35,3323,-177,-63,895,1000,1,0,0,0,0,0,0,0,3,1,0
1677,40190,10,20,1000,103,48,214,892,860,70,90,75,3162,-338,-161,791,1000,1,0,0,0,0,0,0,0,3,1,0
1678,40219,10,20,1000,30,70,76,884,860,8,60,39,3493,-7,123,1000,978,1,0,0,0,0,0,0,0,3,1,0
1680,40260,10,20,1000,33,79,0,825,857,32,45,6,3509,9,158,1000,963,1,0,0,0,0,0,0,0,3,1,0
1681,40290,10,20,1000,0,3,0,850,867,8,0,0,3504,4,-13,1000,1000,1,0,0,0,0,0,0,0,3,1,0
1683,40340,10,20,1000,289,214,279,1000,1000,345,130,189,3366,-134,-220,885,1000,1,0,0,0,0,0,0,0,3,1,0
1684,40360,10,20,1000,420,321,453,1000,1000,489,256,330,3400,-100,35,956,1000,1,0,0,0,0,0,0,0,3,1,0
1685,40389,10,20,1000,146,562,978,1000,360,144,30,58,2406,-1094,-701,284,1000,1,0,0,0,0,0,0,0,3,1,0
1686,40410,10,20,830,917,926,953,678,149,179,120,94,1804,-1696,52,-41,1000,1,0,0,0,0,0,0,0,2,1,0
1687,40433,10,20,830,963,935,951,228,170,224,125,147,1896,-1604,234,46,1000,1,0,0,0,0,0,0,0,3,1,0
1688,40460,10,20,830,963,914,467,195,180,174,105,160,1828,-1672,-42,-48,1000,1,0,0,0,0,0,0,0,6,1,0
1689,40490,10,20,830,899,935,260,123,119,168,90,147,1572,-1928,-149,-203,1000,1,0,0,0,0,0,0,0,3,1,0
1690,40511,10,20,830,878,944,453,128,149,162,60,186,1704,-1796,-100,-124,1000,1,0,0,0,0,0,0,0,2,1,0
1691,40531,10,20,830,878,948,741,138,136,150,105,173,1828,-1672,40,-31,1000,1,0,0,0,0,0,0,0,3,1,0
1692,40553,10,20,830,884,932,926,179,125,135,145,173,1879,-1621,199,29,1000,1,0,0,0,0,0,0,0,3,1,0
1693,40580,10,20,1000,21,908,932,843,125,126,80,189,2482,-1018,80,488,1000,1,0,0,0,0,0,0,0,5,1,0
1694,40601,10,20,1000,76,220,918,940,204,188,125,192,3130,-370,353,882,1000,1,0,0,0,0,0,0,0,2,1,0
1695,40621,10,20,1000,164,149,970,966,299,200,145,196,3051,-449,-49,757,1000,1,0,0,0,0,0,0,0,3,1,0
1696,40651,10,20,1000,51,64,959,930,200,117,90,179,3080,-420,-80,765,1000,1,0,0,0,0,0,0,0,3,1,0
1697,40671,10,20,1000,73,64,894,915,139,82,40,107,2840,-660,-158,624,1000,1,0,0,0,0,0,0,0,3,1,0
1698,40700,10,20,1000,30,61,880,881,139,67,80,45,2610,-890,12,540,1000,1,0,0,0,0,0,0,0,3,1,0
1699,40721,10,20,1000,82,73,932,943,125,103,115,130,3112,-388,509,906,1000,1,0,0,0,0,0,0,0,2,1,0
1700,40751,10,20,1000,57,42,864,907,336,85,70,52,2749,-751,41,619,1000,1,0,0,0,0,0,0,0,3,1,0
1701,40771,10,20,1000,51,24,690,902,758,88,80,68,3028,-472,-168,720,1000,1,0,0,0,0,0,0,0,3,1,0
1702,40801,10,20,1000,88,88,239,933,911,112,90,153,3642,142,309,1000,862,1,0,0,0,0,0,0,0,3,1,0
1703,40821,10,20,1000,112,128,173,951,918,203,145,150,3573,73,154,1000,930,1,0,0,0,0,0,0,0,3,1,0
1704,40850,10,20,1000,91,51,152,933,931,123,75,156,3718,218,174,1000,851,1,0,0,0,0,0,0,0,3,1,0
1705,40871,10,20,1000,76,70,171,935,874,126,80,91,3453,-47,31,983,1000,1,0,0,0,0,0,0,0,2,1,0
1706,40891,10,20,1000,67,61,157,897,860,82,30,35,3367,-133,-180,894,1000,1,0,0,0,0,0,0,0,3,1,0
1707,40911,10,20,1000,128,67,214,902,891,79,45,104,3316,-184,-37,897,1000,1,0,0,0,0,0,0,0,3,1,0
1708,40931,10,20,1000,88,48,230,881,860,82,30,68,3319,-181,181,944,1000,1,0,0,0,0,0,0,0,3,1,0
1709,40961,10,20,1000,0,55,173,858,884,67,65,45,3371,-129,46,943,1000,1,0,0,0,0,0,0,0,3,1,0
1710,40981,10,20,1000,91,100,209,935,945,206,100,147,3694,194,220,1000,853,1,0,0,0,0,0,0,0,3,1,0
1711,41001,10,20,1000,18,58,127,910,918,94,55,65,3404,-96,-288,890,1000,1,0,0,0,0,0,0,0,3,1,0
1712,41021,10,20,1000,0,61,684,894,819,44,65,78,3056,-444,-288,709,1000,1,0,0,0,0,0,0,0,3,1,0
1713,41054,10,20,830,100,929,921,871,95,61,30,71,1908,-1592,-628,-129,1000,1,0,0,0,0,0,0,0,3,1,0
1714,41075,10,20,680,878,920,891,185,51,47,60,111,1351,-2149,-557,-250,1000,1,0,0,0,0,0,0,0,6,1,0
1715,41104,10,20,680,896,923,807,48,57,35,55,49,966,-2534,-41,-420,1000,1,0,0,0,0,0,0,0,3,1,0
1716,41125,10,20,680,835,902,739,0,23,5,0,16,961,-2539,-2,-420,1000,1,0,0,0,0,0,0,0,2,1,0
1717,41145,10,20,680,923,966,701,74,74,94,105,101,1325,-2175,392,-250,1000,1,0,0,0,0,0,0,0,3,1,0
1718,41175,10,20,680,908,941,926,89,74,56,60,39,1006,-2494,21,-420,1000,1,0,0,0,0,0,0,0,3,1,0
1719,41195,10,20,680,884,929,899,640,81,67,50,88,1386,-2114,-149,-250,1000,1,0,0,0,0,0,0,0,3,1,0
1720,41215,10,20,830,170,865,942,953,176,82,60,98,2032,-1468,78,84,1000,1,0,0,0,0,0,0,0,3,1,0
1721,41245,10,20,1000,173,159,836,969,948,159,100,101,3086,-414,303,849,1000,1,0,0,0,0,0,0,0,3,1,0
1722,41265,10,20,1000,176,149,464,1000,942,179,140,81,3140,-360,8,815,1000,1,0,0,0,0,0,0,0,3,1,0
1723,41294,10,20,1000,73,30,86,910,901,67,0,19,3497,-3,121,1000,977,1,0,0,0,0,0,0,0,3,1,0
1724,41315,10,20,1000,201,155,410,1000,969,185,85,179,3236,-264,-47,853,1000,1,0,0,0,0,0,0,0,2,1,0
1725,41335,10,20,1000,125,100,682,961,914,168,90,114,3146,-354,-109,794,1000,1,0,0,0,0,0,0,0,3,1,0
1726,41364,10,20,1000,64,110,945,933,357,141,70,101,2952,-548,81,733,1000,1,0,0,0,0,0,0,0,3,1,0
1727,41385,10,20,1000,0,15,891,915,129,17,35,0,2606,-894,-58,523,1000,1,0,0,0,0,0,0,0,2,1,0
1728,41405,10,20,1000,33,85,921,915,112,82,110,124,3007,-493,386,825,1000,1,0,0,0,0,0,0,0,3,1,0
1729,41435,10,20,1000,0,42,880,907,68,76,85,98,2507,-993,-551,368,1000,1,0,0,0,0,0,0,0,3,1,0
1730,41455,10,20,1000,36,76,896,884,85,88,80,65,2496,-1004,-270,422,1000,1,0,0,0,0,0,0,0,3,1,0
1731,41485,10,20,1000,0,45,812,894,476,64,55,55,2846,-654,223,707,1000,1,0,0,0,0,0,0,0,3,1,0
1732,41505,10,20,1000,21,30,274,935,894,82,50,32,3294,-206,211,938,1000,1,0,0,0,0,0,0,0,3,1,0
1733,41534,10,20,1000,103,48,111,953,918,129,35,101,3501,1,3,1000,999,1,0,0,0,0,0,0,0,3,1,0
1734,41554,10,20,1000,0,6,2,871,857,17,35,0,3495,-5,0,998,1000,1,0,0,0,0,0,0,0,2,1,0
1735,41574,10,20,1000,21,24,27,940,904,126,0,26,3586,86,81,1000,939,1,0,0,0,0,0,0,0,3,1,0
1736,41595,10,20,1000,173,140,201,1000,979,392,85,130,3425,-75,-184,923,1000,1,0,0,0,0,0,0,0,2,1,0
1737,41615,10,20,1000,91,76,108,951,972,398,35,94,3683,183,122,1000,880,1,0,0,0,0,0,0,0,3,1,0
1738,41645,10,20,1000,76,48,100,889,969,495,30,32,3757,257,-59,1000,879,1,0,0,0,0,0,0,0,3,1,0
1739,41665,10,20,1000,91,76,127,922,948,410,35,84,3681,181,-111,1000,930,1,0,0,0,0,0,0,0,3,1,0
1740,41694,10,20,1000,12,36,35,897,853,103,30,0,3571,71,-15,1000,967,1,0,0,0,0,0,0,0,3,1,0
1741,41715,10,20,1000,15,48,51,928,884,88,80,49,3487,-13,-30,987,1000,1,0,0,0,0,0,0,0,2,1,0
1742,41735,10,20,1000,94,146,100,915,938,174,85,120,3574,74,-121,1000,987,1,0,0,0,0,0,0,0,3,1,0
1743,41755,10,20,1000,48,58,65,912,887,58,70,62,3493,-7,296,1000,942,1,0,0,0,0,0,0,0,3,1,0
1744,41776,10,20,1000,0,0,0,907,884,35,30,58,3493,-7,10,999,1000,1,0,0,0,0,0,0,0,2,1,0
1745,41805,10,20,1000,36,12,149,974,918,94,55,6,3376,-124,-128,909,1000,1,0,0,0,0,0,0,0,3,1,0
1746,41826,10,20,1000,6,0,144,961,908,82,35,32,3379,-121,-31,931,1000,1,0,0,0,0,0,0,0,2,1,0
1747,41846,10,20,1000,0,18,263,935,904,109,85,35,3388,-112,-18,938,1000,1,0,0,0,0,0,0,0,3,1,0
1748,41876,10,20,1000,12,58,282,894,877,61,100,55,3415,-85,5,957,1000,1,0,0,0,0,0,0,0,3,1,0
1749,41896,10,20,1000,0,55,244,881,884,50,90,65,3318,-182,-12,903,1000,1,0,0,0,0,0,0,0,3,1,0
1750,41926,10,20,1000,0,33,119,856,840,53,50,3,3397,-103,-119,922,1000,1,0,0,0,0,0,0,0,3,1,0
1751,41946,10,20,1000,0,55,65,874,887,67,30,35,3503,3,7,1000,997,1,0,0,0,0,0,0,0,3,1,0
1752,41975,10,20,1000,36,45,76,912,897,58,35,39,3495,-5,-8,996,1000,1,0,0,0,0,0,0,0,3,2,0
1753,41996,10,20,1000,0,0,35,922,904,38,0,0,3495,-5,-7,996,1000,1,0,0,0,0,0,0,0,2,1,0
1754,42025,10,20,1000,9,15,76,940,918,64,20,13,3494,-6,-4,997,1000,1,0,0,0,0,0,0,0,3,1,0
1755,42046,10,20,1000,39,48,122,966,935,138,70,137,3712,212,140,1000,861,1,0,0,0,0,0,0,0,2,1,0
1756,42076,10,20,1000,60,58,122,969,955,168,70,127,3716,216,191,1000,848,1,0,0,0,0,0,0,0,3,1,0
1757,42105,10,20,1000,76,67,152,1000,942,176,120,150,3827,327,291,1000,769,1,0,0,0,0,0,0,0,3,1,0
1758,42126,10,20,1000,73,39,105,961,955,141,80,111,3693,193,-83,1000,918,1,0,0,0,0,0,0,0,2,1,0
1759,42146,10,20,1000,118,76,146,971,976,171,45,140,3546,46,30,1000,970,1,0,0,0,0,0,0,0,3,1,0
1760,42176,10,20,1000,88,79,125,964,1000,168,60,107,3693,193,23,1000,895,1,0,0,0,0,0,0,0,3,1,0
1761,42196,10,20,1000,152,119,163,997,979,168,50,140,3374,-126,-294,873,1000,1,0,0,0,0,0,0,0,3,1,0
1762,42226,10,20,1000,91,97,160,992,979,159,95,101,3644,144,-12,1000,928,1,0,0,0,0,0,0,0,3,1,0
1764,42275,10,20,1000,48,61,198,922,904,76,90,42,3348,-152,-70,907,1000,1,0,0,0,0,0,0,0,3,1,0
1765,42296,10,20,1000,0,76,239,863,867,23,40,32,3318,-182,-17,902,1000,1,0,0,0,0,0,0,0,2,1,0
1766,42316,10,20,1000,0,30,296,843,789,0,25,3,3255,-245,11,875,1000,1,0,0,0,0,0,0,0,3,1,0
1767,42346,10,20,1000,0,27,407,825,731,0,20,0,3165,-335,25,832,1000,1,0,0,0,0,0,0,0,3,1,0
1768,42366,10,20,1000,0,0,320,814,765,0,10,0,3234,-266,47,872,1000,1,0,0,0,0,0,0,0,3,1,0
1769,42395,10,20,1000,0,0,46,827,880,0,25,0,3515,15,131,1000,965,1,0,0,0,0,0,0,0,3,1,0
1770,42416,10,20,1000,12,0,29,861,874,23,0,35,3503,3,-18,998,1000,1,0,0,0,0,0,0,0,2,1,0
1771,42436,10,20,1000,48,0,67,922,938,35,15,19,3504,4,112,1000,975,1,0,0,0,0,0,0,0,3,1,0
1772,42466,10,20,1000,57,24,59,912,884,53,25,0,3492,-8,5,997,1000,1,0,0,0,0,0,0,0,3,1,0
1773,42486,10,20,1000,39,3,32,930,874,47,5,0,3484,-16,-7,991,1000,1,0,0,0,0,0,0,0,3,1,0
1774,42516,10,20,1000,73,0,89,966,925,179,60,6,3619,119,10,1000,937,1,0,0,0,0,0,0,0,3,1,0
1775,42536,10,20,1000,88,15,95,994,996,280,40,22,3685,185,269,1000,848,1,0,0,0,0,0,0,0,3,1,0
1776,42565,10,20,1000,27,48,19,835,928,430,100,26,3910,410,167,1000,752,1,0,0,0,0,0,0,0,3,1,0
1777,42586,10,20,1000,12,36,0,789,887,318,65,29,3763,263,-10,1000,866,1,0,0,0,0,0,0,0,2,1,0
1780,42656,10,20,1000,0,0,19,892,846,29,0,9,3486,-14,-4,992,1000,1,0,0,0,0,0,0,0,3,1,0
1781,42685,10,20,1000,67,33,51,948,931,76,55,29,3495,-5,-34,991,1000,1,0,0,0,0,0,0,0,3,1,0
1782,42705,10,20,1000,0,0,24,930,935,23,35,16,3501,1,5,1000,999,1,0,0,0,0,0,0,0,2,2,0
1783,42726,10,20,1000,36,0,62,992,955,91,90,22,3490,-10,-65,982,1000,1,0,0,0,0,0,0,0,2,1,0
1784,42746,10,20,1000,0,0,46,928,931,58,50,6,3500,0,-6,999,1000,1,0,0,0,0,0,0,0,3,1,0
1785,42776,10,20,1000,0,0,76,969,942,103,90,104,3738,238,18,1000,873,1,0,0,0,0,0,0,0,3,1,0
1786,42796,10,20,1000,60,51,100,994,965,97,95,84,3420,-80,-72,944,1000,1,0,0,0,0,0,0,0,3,1,0
1787,42825,10,20,1000,88,85,127,1000,986,138,60,78,3504,4,-69,988,1000,1,0,0,0,0,0,0,0,3,1,0
1788,42846,10,20,1000,106,67,100,982,993,85,105,65,3389,-111,-93,923,1000,1,0,0,0,0,0,0,0,2,1,0
1790,42895,10,20,1000,0,48,51,912,897,17,80,42,3495,-5,-12,995,1000,1,0,0,0,0,0,0,0,3,1,0
1791,42916,10,20,1000,0,30,0,827,880,47,70,6,3515,15,20,1000,988,1,0,0,0,0,0,0,0,2,1,0
1792,42936,10,20,1000,0,0,16,814,877,53,35,26,3518,18,16,1000,988,1,0,0,0,0,0,0,0,3,1,0
1793,42966,10,20,1000,0,0,10,866,860,0,0,26,3498,-2,15,1000,998,1,0,0,0,0,0,0,0,3,1,0
1794,42986,10,20,1000,0,0,76,858,901,35,45,68,3512,12,13,1000,992,1,0,0,0,0,0,0,0,3,1,0
1795,43015,10,20,1000,54,88,203,992,965,159,85,153,3684,184,11,1000,903,1,0,0,0,0,0,0,0,3,1,0
1796,43036,10,20,1000,67,36,263,989,948,141,85,143,3619,119,-4,1000,939,1,0,0,0,0,0,0,0,2,1,0
1797,43056,10,20,1000,36,33,288,958,887,123,95,101,3529,29,-57,1000,997,1,0,0,0,0,0,0,0,3,1,0
1798,43076,10,20,1000,64,79,404,961,870,106,85,117,3466,-34,-63,970,1000,1,0,0,0,0,0,0,0,3,1,0
1799,43097,10,20,1000,0,0,502,904,734,23,30,0,3108,-392,-31,790,1000,1,0,0,0,0,0,0,0,2,1,0
1800,43117,10,20,1000,0,9,701,910,591,11,0,58,2950,-550,-73,699,1000,1,0,0,0,0,0,0,0,3,1,0
1801,43137,10,20,1000,70,76,467,928,778,70,85,91,3143,-357,111,838,1000,1,0,0,0,0,0,0,0,3,1,0
1802,43157,10,20,1000,15,42,27,863,843,0,65,3,3494,-6,228,1000,956,1,0,0,0,0,0,0,0,3,1,0
1804,43198,10,20,1000,0,15,0,807,829,0,0,0,3506,6,10,1000,995,1,0,0,0,0,0,0,0,3,1,0
1805,43228,10,20,1000,0,0,0,817,833,53,5,19,3504,4,2,1000,998,1,0,0,0,0,0,0,0,3,1,0
1806,43248,10,20,1000,3,0,0,871,911,162,30,45,3635,135,9,1000,928,1,0,0,0,0,0,0,0,3,1,0
1807,43278,10,20,1000,0,0,29,832,863,306,0,39,3737,237,76,1000,861,1,0,0,0,0,0,0,0,3,1,0
1808,43298,10,20,1000,6,0,32,843,894,401,15,26,3793,293,0,1000,848,1,0,0,0,0,0,0,0,3,1,0
1809,43327,10,20,1000,67,0,43,832,928,457,30,42,3830,330,-10,1000,831,1,0,0,0,0,0,0,0,3,1,0
1810,43348,10,20,1000,12,0,16,838,904,244,20,35,3700,200,-64,1000,910,1,0,0,0,0,0,0,0,2,1,0
1811,43368,10,20,1000,30,27,5,892,901,141,20,26,3611,111,-51,1000,953,1,0,0,0,0,0,0,0,3,1,0
1812,43398,10,20,1000,155,94,165,994,938,179,110,124,3559,59,20,1000,966,1,0,0,0,0,0,0,0,3,1,0
1813,43418,10,20,1000,79,6,86,951,925,79,20,22,3493,-7,-23,992,1000,1,0,0,0,0,0,0,0,3,1,0
1814,43448,10,20,1000,64,36,114,987,887,97,25,39,3388,-112,-100,921,1000,1,0,0,0,0,0,0,0,3,1,0
1815,43468,10,20,1000,106,58,173,1000,955,117,75,88,3296,-204,177,932,1000,1,0,0,0,0,0,0,0,3,1,0
1816,43488,10,20,1000,57,39,135,933,908,76,25,55,3391,-109,-22,939,1000,1,0,0,0,0,0,0,0,3,1,0
1817,43518,10,20,1000,33,36,116,920,959,2,35,26,3422,-78,15,963,1000,1,0,0,0,0,0,0,0,3,1,0
1818,43538,10,20,1000,39,27,76,915,877,41,35,32,3489,-11,-10,993,1000,1,0,0,0,0,0,0,0,3,1,0
1819,43558,10,20,1000,27,18,67,886,891,17,15,6,3501,1,1,1000,1000,1,0,0,0,0,0,0,0,3,1,0
