pc_time,sender,type,loop,drive,speed_state,target,current,compute_ms,max_ms,overrun,error,filtered_error,filtered_rate,confidence,active,wide,curve,kp,kd,p,d,steering,scale,left,right,finished,mode,control_ms,loops,average_compute_ms,max_compute_ms,overrun_count,overrun_rate,line_lost_entry,telemetry_sent,telemetry_skip,debug_skip,network_slow,raw_message
2026-07-09 10:08:23.431,192.168.0.50:55864,status,3564,0,CURVE,430,430,20,22,40,-1174,-1111.9,-80.7,0.84,3,False,0.373,0.240,0.550,-242.8,-44.4,-216,1.000,214,646,,,,,,,,,,,,,,"type=status,loop=3564,drive=0,speed_state=CURVE,target=430,current=430,compute_ms=20,max_ms=22,overrun=40,error=-1174,filtered_error=-1111.9,filtered_rate=-80.7,confidence=0.84,active=3,wide=False,curve=0.373,kp=0.240,kd=0.550,p=-242.8,d=-44.4,steering=-216,scale=1.000,left=214,right=646"
2026-07-09 10:08:24.427,192.168.0.50:55864,status,3663,0,FAST,580,385,22,22,41,-396,-370.6,20.8,0.76,3,False,0.122,0.200,0.650,-54.1,13.5,-26,1.000,359,411,,,,,,,,,,,,,,"type=status,loop=3663,drive=0,speed_state=FAST,target=580,current=385,compute_ms=22,max_ms=22,overrun=41,error=-396,filtered_error=-370.6,filtered_rate=20.8,confidence=0.76,active=3,wide=False,curve=0.122,kp=0.200,kd=0.650,p=-54.1,d=13.5,steering=-26,scale=1.000,left=359,right=411"
2026-07-09 10:08:26.579,192.168.0.50:55864,status,3861,0,CURVE,430,430,21,22,43,1299,1107.1,89.4,0.73,3,False,0.382,0.240,0.550,241.7,49.2,199,1.000,629,231,,,,,,,,,,,,,,"type=status,loop=3861,drive=0,speed_state=CURVE,target=430,current=430,compute_ms=21,max_ms=22,overrun=43,error=1299,filtered_error=1107.1,filtered_rate=89.4,confidence=0.73,active=3,wide=False,curve=0.382,kp=0.240,kd=0.550,p=241.7,d=49.2,steering=199,scale=1.000,left=629,right=231"
2026-07-09 10:08:27.486,192.168.0.50:55864,status,3960,0,FAST,580,385,21,22,44,191,213.2,-42.8,0.77,3,False,0.096,0.200,0.650,22.6,-27.8,13,1.000,398,372,,,,,,,,,,,,,,"type=status,loop=3960,drive=0,speed_state=FAST,target=580,current=385,compute_ms=21,max_ms=22,overrun=44,error=191,filtered_error=213.2,filtered_rate=-42.8,confidence=0.77,active=3,wide=False,curve=0.096,kp=0.200,kd=0.650,p=22.6,d=-27.8,steering=13,scale=1.000,left=398,right=372"
2026-07-09 10:08:29.547,192.168.0.50:55864,status,4158,0,FAST,580,580,21,22,47,-143,-35.1,-16.0,0.59,2,False,0.029,0.200,0.650,0.0,0.0,0,1.000,580,580,,,,,,,,,,,,,,"type=status,loop=4158,drive=0,speed_state=FAST,target=580,current=580,compute_ms=21,max_ms=22,overrun=47,error=-143,filtered_error=-35.1,filtered_rate=-16.0,confidence=0.59,active=2,wide=False,curve=0.029,kp=0.200,kd=0.650,p=0.0,d=0.0,steering=0,scale=1.000,left=580,right=580"
2026-07-09 10:08:30.510,192.168.0.50:55864,status,4257,0,CURVE,430,300,21,22,48,-1376,-1436.0,-14.2,0.68,3,False,0.409,0.240,0.550,-320.6,-7.8,-376,1.000,110,676,,,,,,,,,,,,,,"type=status,loop=4257,drive=0,speed_state=CURVE,target=430,current=300,compute_ms=21,max_ms=22,overrun=48,error=-1376,filtered_error=-1436.0,filtered_rate=-14.2,confidence=0.68,active=3,wide=False,curve=0.409,kp=0.240,kd=0.550,p=-320.6,d=-7.8,steering=-376,scale=1.000,left=110,right=676"
2026-07-09 10:08:31.464,192.168.0.50:55864,status,4356,0,FAST,580,425,21,22,49,-269,-104.3,-20.2,0.68,3,False,0.055,0.200,0.650,-0.9,0.0,30,1.000,455,395,,,,,,,,,,,,,,"type=status,loop=4356,drive=0,speed_state=FAST,target=580,current=425,compute_ms=21,max_ms=22,overrun=49,error=-269,filtered_error=-104.3,filtered_rate=-20.2,confidence=0.68,active=3,wide=False,curve=0.055,kp=0.200,kd=0.650,p=-0.9,d=0.0,steering=30,scale=1.000,left=455,right=395"
2026-07-09 10:08:32.500,192.168.0.50:55864,status,4455,0,FAST,580,580,21,22,50,-183,-183.4,-5.8,0.60,2,False,0.055,0.200,0.650,-16.7,-3.8,-18,1.000,562,598,,,,,,,,,,,,,,"type=status,loop=4455,drive=0,speed_state=FAST,target=580,current=580,compute_ms=21,max_ms=22,overrun=50,error=-183,filtered_error=-183.4,filtered_rate=-5.8,confidence=0.60,active=2,wide=False,curve=0.055,kp=0.200,kd=0.650,p=-16.7,d=-3.8,steering=-18,scale=1.000,left=562,right=598"
2026-07-09 10:08:33.502,192.168.0.50:55864,status,4554,0,CURVE,430,365,20,22,51,772,712.4,-14.5,0.97,4,False,0.212,0.240,0.550,147.0,-8.0,136,1.000,501,229,,,,,,,,,,,,,,"type=status,loop=4554,drive=0,speed_state=CURVE,target=430,current=365,compute_ms=20,max_ms=22,overrun=51,error=772,filtered_error=712.4,filtered_rate=-14.5,confidence=0.97,active=4,wide=False,curve=0.212,kp=0.240,kd=0.550,p=147.0,d=-8.0,steering=136,scale=1.000,left=501,right=229"
2026-07-09 10:08:34.497,192.168.0.50:55864,status,4653,0,SHARP,290,290,21,22,52,1703,1786.9,0.3,0.91,3,False,0.493,0.300,0.400,506.1,0.1,427,1.000,717,110,,,,,,,,,,,,,,"type=status,loop=4653,drive=0,speed_state=SHARP,target=290,current=290,compute_ms=21,max_ms=22,overrun=52,error=1703,filtered_error=1786.9,filtered_rate=0.3,confidence=0.91,active=3,wide=False,curve=0.493,kp=0.300,kd=0.400,p=506.1,d=0.1,steering=427,scale=1.000,left=717,right=110"
